               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 165,            0.022836,            0.030825,                   0,             0.94156,             0.94379,              0.9735,             0.67916,            0.025324,            0.031211,                   0,           0.0019224,           0.0019224,           0.0019224
                 166,            0.023025,            0.030668,                   0,             0.93753,             0.95054,             0.97363,             0.68326,            0.025237,            0.030956,                   0,           0.0018731,           0.0018731,           0.0018731
                 167,            0.022751,            0.030764,                   0,              0.9401,             0.94829,             0.97176,             0.68082,            0.025203,            0.030951,                   0,           0.0018239,           0.0018239,           0.0018239
                 168,            0.022907,            0.030785,                   0,             0.93773,             0.94874,             0.97211,             0.68208,            0.025196,            0.030823,                   0,           0.0017746,           0.0017746,           0.0017746
                 169,            0.022763,            0.030732,                   0,             0.93756,             0.94522,             0.97199,             0.68239,            0.025134,            0.030784,                   0,           0.0017254,           0.0017254,           0.0017254
                 170,            0.022538,            0.030241,                   0,             0.93335,              0.9508,             0.97161,             0.67995,            0.025264,            0.030953,                   0,           0.0016761,           0.0016761,           0.0016761
                 171,            0.022436,            0.029937,                   0,             0.93761,             0.95285,             0.97424,             0.68316,            0.025128,            0.030653,                   0,           0.0016269,           0.0016269,           0.0016269
                 172,            0.022628,            0.030643,                   0,             0.95319,             0.93394,             0.97272,             0.67989,             0.02527,            0.031141,                   0,           0.0015776,           0.0015776,           0.0015776
                 173,            0.022508,              0.0306,                   0,             0.94754,             0.93705,             0.97272,             0.68014,             0.02526,            0.031098,                   0,           0.0015284,           0.0015284,           0.0015284
                 174,            0.022366,             0.03025,                   0,             0.95354,             0.93209,             0.97316,             0.68189,            0.025271,            0.031209,                   0,           0.0014791,           0.0014791,           0.0014791
                 175,            0.022406,             0.02985,                   0,             0.95223,             0.93222,             0.97236,             0.68339,            0.025216,            0.031128,                   0,           0.0014299,           0.0014299,           0.0014299
                 176,            0.022173,            0.029011,                   0,             0.93483,             0.94784,             0.97212,             0.68364,            0.025232,            0.031132,                   0,           0.0013806,           0.0013806,           0.0013806
                 177,            0.022378,            0.030572,                   0,             0.95153,             0.93571,             0.97341,             0.68351,            0.025142,            0.030986,                   0,           0.0013313,           0.0013313,           0.0013313
                 178,            0.022255,            0.029546,                   0,             0.94917,             0.94034,             0.97431,             0.68654,             0.02496,             0.03093,                   0,           0.0012821,           0.0012821,           0.0012821
                 179,            0.022187,            0.029762,                   0,             0.93695,             0.95189,              0.9748,             0.68839,            0.024956,            0.030884,                   0,           0.0012328,           0.0012328,           0.0012328
                 180,            0.022255,            0.030282,                   0,             0.94077,             0.94739,             0.97366,              0.6876,            0.024966,            0.030811,                   0,           0.0011836,           0.0011836,           0.0011836
                 181,            0.022018,            0.029732,                   0,              0.9432,               0.942,             0.97334,              0.6869,            0.025017,            0.031018,                   0,           0.0011343,           0.0011343,           0.0011343
                 182,            0.021999,            0.029688,                   0,             0.94762,             0.93546,             0.97506,             0.68759,            0.025062,            0.031105,                   0,           0.0010851,           0.0010851,           0.0010851
                 183,            0.021783,            0.028993,                   0,             0.92866,             0.95459,             0.97476,             0.68916,            0.025119,            0.031227,                   0,           0.0010358,           0.0010358,           0.0010358
                 184,            0.022046,            0.029311,                   0,             0.93702,             0.94997,             0.97446,             0.68937,             0.02493,            0.030996,                   0,          0.00098657,          0.00098657,          0.00098657
                 185,            0.021852,             0.02957,                   0,             0.92751,             0.95818,             0.97421,             0.68882,            0.024956,            0.030987,                   0,          0.00093731,          0.00093731,          0.00093731
                 186,            0.021997,            0.030142,                   0,             0.93724,             0.95414,             0.97542,             0.68916,            0.024944,            0.031039,                   0,          0.00088806,          0.00088806,          0.00088806
                 187,            0.021664,            0.029657,                   0,             0.93757,              0.9521,             0.97536,             0.69161,            0.024841,            0.030834,                   0,          0.00083881,          0.00083881,          0.00083881
                 188,            0.021488,            0.029537,                   0,              0.9414,             0.94622,             0.97503,             0.69137,            0.024905,            0.031239,                   0,          0.00078955,          0.00078955,          0.00078955
                 189,            0.021532,             0.03007,                   0,             0.93956,             0.95064,             0.97497,             0.69256,            0.024897,            0.031075,                   0,           0.0007403,           0.0007403,           0.0007403
                 190,            0.021719,            0.029005,                   0,             0.94167,              0.9509,             0.97535,             0.69143,            0.024983,            0.031139,                   0,          0.00069104,          0.00069104,          0.00069104
                 191,            0.021216,            0.028531,                   0,              0.9429,             0.95043,             0.97475,             0.69283,            0.024898,            0.031152,                   0,          0.00064179,          0.00064179,          0.00064179
                 192,            0.021544,            0.028269,                   0,               0.944,             0.94919,             0.97385,               0.693,            0.024914,            0.031132,                   0,          0.00059254,          0.00059254,          0.00059254
                 193,            0.021471,            0.028699,                   0,             0.94406,             0.94847,              0.9737,             0.68935,            0.024989,            0.031151,                   0,          0.00054328,          0.00054328,          0.00054328
                 194,            0.021499,            0.028955,                   0,             0.94138,             0.94919,             0.97358,             0.69217,            0.024984,            0.031298,                   0,          0.00049403,          0.00049403,          0.00049403
                 195,             0.02124,            0.028991,                   0,             0.93596,             0.95288,             0.97299,             0.69182,            0.024904,            0.031167,                   0,          0.00044478,          0.00044478,          0.00044478
                 196,             0.02137,            0.029547,                   0,             0.93777,             0.95009,              0.9725,             0.69277,            0.024815,            0.031097,                   0,          0.00039552,          0.00039552,          0.00039552
                 197,            0.021225,            0.028985,                   0,             0.93706,             0.95062,             0.97248,             0.69254,            0.024849,            0.031182,                   0,          0.00034627,          0.00034627,          0.00034627
                 198,             0.02108,            0.029124,                   0,             0.94162,             0.95054,             0.97309,             0.69295,            0.024848,            0.031077,                   0,          0.00029701,          0.00029701,          0.00029701
                 199,            0.021056,            0.028823,                   0,             0.93781,             0.94921,              0.9728,             0.69163,            0.024861,            0.031169,                   0,          0.00024776,          0.00024776,          0.00024776
                 200,            0.021027,            0.028149,                   0,             0.94139,             0.94919,              0.9734,             0.69294,            0.024796,            0.031048,                   0,          0.00019851,          0.00019851,          0.00019851
