               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 163,            0.017254,            0.023957,                   0,              0.9481,             0.93121,             0.96792,             0.69972,             0.02433,            0.033117,                   0,           0.0020209,           0.0020209,           0.0020209
                 164,            0.017061,            0.023622,                   0,             0.95039,             0.92671,             0.96532,             0.70314,            0.024208,            0.033206,                   0,           0.0019716,           0.0019716,           0.0019716
                 165,            0.016936,            0.023473,                   0,             0.93521,             0.94755,             0.96574,             0.70269,            0.024262,            0.033648,                   0,           0.0019224,           0.0019224,           0.0019224
                 166,            0.016886,            0.023525,                   0,             0.94808,             0.93609,             0.96734,             0.70106,            0.024226,              0.0335,                   0,           0.0018731,           0.0018731,           0.0018731
                 167,            0.016774,            0.023644,                   0,             0.94733,             0.93811,             0.96898,             0.70511,            0.024049,            0.033002,                   0,           0.0018239,           0.0018239,           0.0018239
                 168,              0.0169,            0.023652,                   0,             0.94625,             0.94189,             0.97031,             0.70911,            0.023946,            0.033055,                   0,           0.0017746,           0.0017746,           0.0017746
                 169,              0.0168,            0.023659,                   0,             0.93711,             0.95234,             0.96902,              0.7054,            0.024172,            0.033311,                   0,           0.0017254,           0.0017254,           0.0017254
                 170,            0.016567,            0.023259,                   0,             0.94084,             0.94398,             0.96987,             0.70686,            0.024043,            0.033191,                   0,           0.0016761,           0.0016761,           0.0016761
                 171,            0.016492,            0.022907,                   0,             0.93107,              0.9475,             0.96782,             0.70671,            0.024019,            0.033159,                   0,           0.0016269,           0.0016269,           0.0016269
                 172,            0.016511,            0.023421,                   0,             0.93782,             0.94874,             0.96805,              0.7076,            0.024122,             0.03346,                   0,           0.0015776,           0.0015776,           0.0015776
                 173,            0.016392,            0.023414,                   0,              0.9418,             0.94596,             0.96921,             0.71079,            0.023985,            0.033486,                   0,           0.0015284,           0.0015284,           0.0015284
                 174,            0.016226,            0.022781,                   0,             0.93852,             0.94604,             0.96843,             0.71198,            0.023988,             0.03353,                   0,           0.0014791,           0.0014791,           0.0014791
                 175,            0.016394,            0.022792,                   0,             0.93954,             0.94424,             0.96851,             0.71219,            0.023963,            0.033616,                   0,           0.0014299,           0.0014299,           0.0014299
                 176,              0.0161,            0.021928,                   0,             0.93505,             0.95163,             0.96858,             0.71333,            0.023948,             0.03357,                   0,           0.0013806,           0.0013806,           0.0013806
                 177,            0.016146,            0.022913,                   0,             0.94398,             0.93949,             0.96787,             0.71197,            0.023915,            0.033553,                   0,           0.0013313,           0.0013313,           0.0013313
                 178,             0.01609,            0.022283,                   0,             0.94566,             0.94155,             0.96825,             0.71072,            0.023923,            0.033732,                   0,           0.0012821,           0.0012821,           0.0012821
                 179,            0.015981,            0.022345,                   0,             0.95032,               0.933,             0.96802,             0.71229,            0.023954,            0.033815,                   0,           0.0012328,           0.0012328,           0.0012328
                 180,            0.016006,            0.022747,                   0,             0.94282,             0.94065,             0.96806,             0.71636,            0.023832,            0.033774,                   0,           0.0011836,           0.0011836,           0.0011836
                 181,             0.01588,             0.02249,                   0,             0.94403,             0.94335,             0.97024,             0.71687,            0.023794,            0.033958,                   0,           0.0011343,           0.0011343,           0.0011343
                 182,            0.015812,            0.022253,                   0,             0.94415,             0.94065,             0.96992,             0.71478,            0.023811,            0.033926,                   0,           0.0010851,           0.0010851,           0.0010851
                 183,            0.015616,            0.021814,                   0,             0.94368,             0.94155,             0.96908,               0.713,            0.023942,            0.034186,                   0,           0.0010358,           0.0010358,           0.0010358
                 184,             0.01571,            0.021836,                   0,             0.95338,             0.93255,             0.96869,             0.71372,            0.023827,            0.033931,                   0,          0.00098657,          0.00098657,          0.00098657
                 185,            0.015727,            0.022102,                   0,             0.93941,             0.94424,             0.96881,             0.71571,            0.023702,            0.034094,                   0,          0.00093731,          0.00093731,          0.00093731
                 186,            0.015643,            0.022406,                   0,             0.94096,             0.94829,             0.96951,             0.71653,            0.023609,            0.033936,                   0,          0.00088806,          0.00088806,          0.00088806
                 187,            0.015385,            0.021874,                   0,             0.94741,             0.93965,             0.96954,             0.71444,            0.023759,            0.034304,                   0,          0.00083881,          0.00083881,          0.00083881
                 188,            0.015247,            0.021858,                   0,             0.94587,             0.94514,             0.96909,             0.71825,            0.023668,            0.034361,                   0,          0.00078955,          0.00078955,          0.00078955
                 189,            0.015329,            0.022221,                   0,             0.94455,             0.94245,             0.96918,             0.71684,            0.023716,            0.034211,                   0,           0.0007403,           0.0007403,           0.0007403
                 190,            0.015238,            0.021342,                   0,             0.94156,              0.9417,             0.96892,             0.71637,             0.02368,             0.03435,                   0,          0.00069104,          0.00069104,          0.00069104
                 191,            0.014982,            0.021279,                   0,              0.9459,             0.93795,             0.96852,             0.72001,            0.023654,            0.034388,                   0,          0.00064179,          0.00064179,          0.00064179
                 192,            0.015179,            0.021038,                   0,             0.93966,             0.94514,             0.96784,             0.71912,            0.023624,            0.034536,                   0,          0.00059254,          0.00059254,          0.00059254
                 193,            0.015053,             0.02115,                   0,             0.94156,              0.9429,             0.96913,             0.71998,            0.023602,            0.034698,                   0,          0.00054328,          0.00054328,          0.00054328
                 194,            0.014994,            0.021188,                   0,             0.94163,             0.94302,             0.96931,             0.72203,            0.023619,            0.034736,                   0,          0.00049403,          0.00049403,          0.00049403
                 195,            0.014732,            0.021079,                   0,             0.93781,             0.94964,             0.96955,              0.7231,             0.02361,            0.034827,                   0,          0.00044478,          0.00044478,          0.00044478
                 196,            0.014905,            0.021648,                   0,             0.95088,             0.93127,             0.96982,             0.72257,            0.023594,            0.034739,                   0,          0.00039552,          0.00039552,          0.00039552
                 197,             0.01466,            0.021144,                   0,             0.95386,             0.92952,              0.9693,             0.72286,            0.023533,            0.034712,                   0,          0.00034627,          0.00034627,          0.00034627
                 198,            0.014603,            0.021264,                   0,             0.94801,              0.9366,             0.97049,             0.72449,            0.023528,            0.034684,                   0,          0.00029701,          0.00029701,          0.00029701
                 199,            0.014556,            0.020856,                   0,             0.94132,             0.94245,             0.96924,             0.72483,            0.023519,            0.034726,                   0,          0.00024776,          0.00024776,          0.00024776
                 200,            0.014567,            0.020531,                   0,             0.94762,             0.93545,             0.96846,             0.72404,            0.023538,            0.034817,                   0,          0.00019851,          0.00019851,          0.00019851
